name,school_url,issc_id
Tettenhall College,https://www.tettenhallcollege.co.uk,1219
Newbridge Preparatory School,https://www.newbridgeprepschool.org.uk,1220
Mayfield Prep School,https://www.mayfieldprep.co.uk,1221
Hydesville Tower School,https://www.hydesville.com,1222
Emmanuel School,https://www.emmanuel-walsall.co.uk,1223
Rosslyn School,https://www.rosslynschool.co.uk,1225
Bishopstrow College,https://www.bishopstrow.com,1226
St Margaret's Preparatory School,https://www.stmargaretsprep.org.uk,1227
Salisbury Cathedral School,https://www.salisburycathedralschool.com,1228
OneSchool Global Salisbury Campus,https://www.oneschoolglobal.com/campus/united-kingdom/salisbury,1229
Leehurst Swan School,https://www.leehurstswan.org.uk,1230
Godolphin School,https://www.godolphin.org,1231
Chafyn Grove School,https://www.chafyngrove.co.uk,1232
Maranatha Christian School,https://www.maranathaschool.org,1233
Pinewood School,https://www.pinewoodschool.co.uk,1234
Emmaus School,https://www.emmaus-school.org.uk,1235
Sandroyd School,https://www.sandroyd.org,1236
Warminster School,https://www.warminsterschool.org.uk,1237
Lumiar Stowford,https://www.lumiar.co.uk,1238
Appleford School,https://www.applefordschool.org,1239
St Francis School,https://www.st-francis.wilts.sch.uk,1240
Stonar School,https://www.stonarschool.com,1241
Cricklade Manor Prep School,https://www.cricklademanor.com,1244
Heywood Prep,https://www.heywoodprep.com,1246
RGS The Grange,https://www.rgsw.org.uk,1247
The River School Worcester,https://www.riverschool.co.uk,1248
RGS Springfield,https://www.rgsw.org.uk,1250
Bromsgrove Preparatory School,https://www.bromsgrove-school.co.uk,1253
Nurture Learning,https://www.nurturelearning.co.uk,1254
Heathfield Knoll School,https://www.hkschool.org.uk,1255
Malvern St James Girls' School,https://www.malvernstjames.co.uk,1256
Winterfold House,https://www.winterfoldhouse.co.uk,1257
The Downs Malvern,https://www.thedownsmalvern.org.uk,1259
The Elms School,https://www.elmsschool.co.uk,1260
Abberley Hall School,https://www.abberleyhall.co.uk,1261
Gloverspiece School,https://www.gloverspieceminifarm.co.uk/school/,1262
Lokrum Fields School,https://www.widerambition.org,1263
King's St Alban's,https://www.ksw.org.uk,1264
King's Hawford,https://www.ksw.org.uk,1266
RGS Dodderhill,https://www.rgsw.org.uk/dodderhill,1267
Bowbrook House School,https://www.bowbrookhouseschool.co.uk,1268
Tranby School,https://www.tranby.org.uk,1269
Hymers College,https://www.hymerscollege.co.uk,1270
Pocklington School,https://www.pocklingtonschool.com,1271
Bootham School,https://www.boothamschool.com,1272
Yarm School,https://www.yarmschool.org,1273
Cundall Manor School,https://www.cundallmanorschool.com,1275
Queen Mary's School,https://www.queenmarys.org,1276
OneSchoolGlobal York Campus,https://www.oneschoolglobal.com/campus/united-kingdom/york,1277
Queen Ethelburga's College,https://www.qe.org,1278
The Mount School York,https://www.mountschoolyork.co.uk,1279
Harrogate Ladies' College,https://www.hlc.org.uk,1280
Aysgarth School,https://www.aysgarthschool.com,1281
Ashville College,https://www.ashville.co.uk,1282
Brackenfield School,https://www.brackenfieldschool.co.uk,1284
Scarborough College,https://www.scarboroughcollege.co.uk,1286
Read School,https://www.readschool.co.uk,1287
Giggleswick School,https://www.giggleswick.org.uk,1288
Fyling Hall School,https://www.fylinghall.org,1289
Terrington Hall Preparatory School,https://www.terringtonhall.com,1290
"St Peter's School, York 8-13",https://www.stpetersyork.org.uk/-st-peter-s-8-13,1291
"St Peter's School, York 2-8",https://www.stpetersyork.org.uk/-st-peter-s-2-8,1292
Belmont Grosvenor School,https://www.belmontgrosvenor.co.uk,1293
Westbourne School,https://www.westbourneschool.co.uk,1294
Sheffield High School for Girls,https://www.sheffieldhighschool.org.uk,1295
Mylnhurst Preparatory School and Nursery,https://www.mylnhurst.co.uk,1296
Birkdale School,https://www.birkdaleschool.org.uk,1297
Hill House School,https://www.hillhouse.doncaster.sch.uk,1298
Al Mu'min Primary and Secondary School,https://www.almumin.bradford.sch.uk/Main/,1299
Bradford Grammar School,https://www.bradfordgrammar.com,1300
Bronte House,https://www.woodhousegrove.co.uk,1301
Hipperholme Grammar School,https://www.hgsf.org.uk,1303
The Gleddings Preparatory School,https://www.thegleddings.co.uk,1304
Huddersfield Grammar School,https://www.huddersfield-grammar.co.uk,1305
The Mount School,https://www.themount.org.uk,1306
Ghyll Royd School and Pre-School,https://www.ghyllroydschool.co.uk,1307
Moorfield School and Nursery,https://www.moorfieldschool.co.uk,1308
Lady Lane Park School,https://www.ladylaneparkschool.co.uk,1309
Dale House School,https://www.dhschool.co.uk,1310
Queen Elizabeth Grammar School,https://www.wgsf.org.uk/qegs,1311
Woodhouse Grove School,https://www.woodhousegrove.co.uk,1312
Wakefield Grammar Pre-Preparatory School,https://www.wgsf.org.uk/wgpps,1313
Westville House School,https://www.westvillehouseschool.co.uk,1314
Al Kauthar Girls Academy,https://www.newhorizonschool.co.uk,1315
Fulneck School,https://www.fulneckschool.co.uk,1316
Gateways School,https://www.gatewaysschool.co.uk,1317
Moorlands School,https://www.moorlands-school.co.uk,1318
Richmond House School,https://www.rhschool.org,1319
The Froebelian School,https://www.froebelian.com,1320
The Grammar School at Leeds,https://www.gsal.org.uk,1321
Ackworth School,https://www.ackworthschool.com,1322
Rishworth School,https://www.rishworth-school.co.uk,1323
Silcoates School,https://www.silcoates.org.uk,1324
Wakefield Girls' High School,https://www.wgsf.org.uk/wghs,1325
Cambridge Street School,https://www.cambridgestreetschool.co.uk,1326
Albyn School,https://www.albynschool.co.uk,1327
Robert Gordon's College,https://www.rgc.aberdeen.sch.uk,1328
St Margaret's School for Girls,https://www.st-margaret.aberdeen.sch.uk,1329
High School of Dundee,https://www.highschoolofdundee.org.uk,1330
Lomond School,https://www.lomondschool.com,1331
OneSchool Global Caledonia Campus,https://www.oneschoolglobal.com/campus/united-kingdom/caledonia/,1332
Dollar Academy,https://www.dollaracademy.org.uk,1333
Belhaven Hill School,https://www.belhavenhill.com,1334
ESMS Junior School,https://www.esms.org.uk,1335
St Leonards,https://www.stleonards-fife.org,1337
Hutchesons' Grammar School,https://www.hutchesons.org,1338
Kelvinside Academy,https://www.kelvinside.org,1339
St Columba's School,https://www.st-columbas.org,1340
Cargilfield School,https://www.cargilfield.com,1341
Fettes College,https://www.fettes.com,1342
George Heriot's School,https://www.george-heriots.com,1343
George Watson's College,https://www.gwc.org.uk,1344
Merchiston Castle School,https://www.merchiston.co.uk,1345
"St George's School, Edinburgh",https://www.stge.org.uk,1346
The Edinburgh Academy,https://www.edinburghacademy.org.uk,1348
Gordonstoun School,https://www.gordonstoun.org.uk,1350
St Aloysius' College,https://www.staloysius.org,1351
The Glasgow Academy,https://www.theglasgowacademy.org.uk,1352
The High School of Glasgow,https://www.highschoolofglasgow.co.uk,1353
Ardvreck School,https://www.ardvreckschool.co.uk,1354
Morrison's Academy,https://www.morrisonsacademy.org,1355
Craigclowan Prep School,https://www.craigclowan-school.co.uk,1356
Kilgraston School,https://www.kilgraston.com,1358
Strathallan School,https://www.strathallan.co.uk,1359
St Mary's Prep School,https://www.stmarysmelrose.org.uk,1360
Howell's School,https://www.howells-cardiff.gdst.net,1363
Kings Monkton School,https://www.kingsmonkton.org.uk,1364
St John's College,https://www.stjohnscollegecardiff.com,1365
The Cathedral School,https://www.cathedral-school.co.uk,1366
Llandovery College,https://www.llandoverycollege.com,1367
St Michael's School,https://www.stmikes.co.uk,1368
Rydal Penrhos School,https://www.rydalpenrhos.com,1369
St David's College,https://www.stdavidscollege.co.uk,1370
Myddelton College,https://www.myddeltoncollege.com,1371
St Gerard's School Trust,https://www.st-gerards.org,1373
Haberdashers' Monmouth Schools,https://www.habsmonmouth.org,1374
Rougemont School,https://www.rougemontschool.co.uk,1375
Christ College,https://www.christcollegebrecon.com,1376
OneSchool Global UK Newtown Campus,https://www.oneschoolglobal.com/campus/united-kingdom/newtown/,1377
OneSchool Global UK Swansea Campus,https://www.oneschoolglobal.com/campus/united-kingdom/swansea/,1378
Westbourne School,https://www.westbourneschool.com,1379
The Royal School,https://www.royalschool.com,1380
Belfast Royal Academy,https://www.belfastroyalacademy.com,1381
Campbell College,https://www.campbellcollege.co.uk,1382
Royal Belfast Academical Institution,https://www.rbai.org.uk,1383
Victoria College,https://www.victoriacollege.org.uk,1384
Rockport School,https://www.rockportschool.com,1385
OneSchool Global UK Newry Campus,https://www.oneschoolglobal.com/campus/united-kingdom/newry/,1386
OneSchool Global UK Knockloughrim Campus,https://www.oneschoolglobal.com/campus/united-kingdom/knockloughrim/,1389
